Candidate_ID,Age,Education_Level,Experience_Years,Career_Level,Target_Role,Num_Skills,Skill_Match_Ratio,Expected_Salary_USD,Employability_Status,Recommended_Skills,Python,SQL,ML,Deep_Learning,Data_Viz,Excel,Power_BI,Tableau,NLP,Cloud_AWS,Cloud_Azure,Docker,Spark,TensorFlow,Statistics,R,Java,JavaScript,Communication,Project_Management
CAND0304,22,Associate,0.4,Beginner,Software Engineer,3,0.2,64000,Low,"Cloud_AWS, Docker, Python",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAND0305,28,Bachelor,6.8,Advanced,Data Engineer,6,0.8,99900,High,Cloud_AWS,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
CAND0306,24,Bachelor,0.9,Beginner,AI Researcher,5,0.4,122800,Low,"Deep_Learning, NLP, Statistics",1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CAND0307,26,Master,3.1,Advanced,Data Scientist,7,0.8,117100,High,Data_Viz,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
CAND0308,29,Master,4.2,Advanced,Software Engineer,7,0.8,88200,High,Docker,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
CAND0309,32,PhD,5.3,Advanced,AI Researcher,9,1.0,149200,High,None – Profile Complete,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1
CAND0310,25,Associate,2.1,Intermediate,Business Analyst,2,0.2,48700,Low,"Excel, Project_Management, SQL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
CAND0311,27,Bachelor,4.6,Advanced,Data Scientist,5,0.6,81500,Medium,"ML, Data_Viz",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CAND0312,31,Bachelor,7.6,Advanced,ML Engineer,9,1.0,146700,High,None – Profile Complete,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0
CAND0313,28,Master,3.7,Advanced,Software Engineer,5,0.6,89300,Medium,"Python, JavaScript",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
CAND0314,28,Bachelor,4.0,Advanced,Business Analyst,4,0.6,56600,Medium,"Project_Management, Power_BI",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
CAND0315,28,Master,2.2,Intermediate,Software Engineer,7,0.8,97900,Medium,Docker,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
CAND0316,30,Master,4.0,Advanced,ML Engineer,10,0.8,155800,Medium,Python,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1
CAND0317,35,Master,9.5,Advanced,Business Analyst,8,0.8,69000,High,Excel,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1
CAND0318,20,High School,1.1,Intermediate,Data Analyst,4,0.6,51000,Low,"SQL, Power_BI",0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
CAND0319,28,Master,2.1,Intermediate,ML Engineer,7,1.0,147900,High,None – Profile Complete,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
CAND0320,30,Bachelor,6.9,Advanced,Data Scientist,10,0.8,110100,High,ML,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
CAND0321,24,Master,1.3,Intermediate,Data Scientist,4,0.4,80600,Low,"ML, Python, Data_Viz",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
CAND0322,25,Bachelor,1.4,Intermediate,Data Engineer,5,0.4,96000,Low,"Spark, Cloud_AWS, Python",0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CAND0323,30,PhD,3.4,Advanced,Data Analyst,10,0.8,90700,High,SQL,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0
CAND0324,27,Bachelor,2.9,Intermediate,Data Analyst,4,0.8,51700,Medium,Data_Viz,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
CAND0325,24,Master,1.6,Intermediate,Software Engineer,9,1.0,119900,High,None – Profile Complete,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0
CAND0326,27,Bachelor,4.1,Advanced,Software Engineer,5,0.8,85300,High,Cloud_AWS,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
CAND0327,32,Master,7.7,Advanced,Data Engineer,6,0.8,102900,High,Cloud_AWS,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
CAND0328,23,Associate,2.0,Intermediate,ML Engineer,4,0.4,108400,Low,"ML, Docker, Python",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAND0329,26,Master,4.1,Advanced,Data Engineer,6,0.4,103000,Medium,"Spark, Cloud_AWS, SQL",1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
CAND0330,20,Associate,1.4,Intermediate,BI Developer,6,0.6,65200,Medium,"SQL, Data_Viz",0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0
CAND0331,35,PhD,12.4,Advanced,Data Analyst,5,0.6,79700,High,"Excel, Power_BI",0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CAND0332,25,Associate,2.5,Intermediate,ML Engineer,6,0.6,116800,Medium,"Deep_Learning, Python",0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1
CAND0333,26,Bachelor,4.3,Advanced,Data Engineer,8,0.6,126600,Medium,"Cloud_AWS, SQL",1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0
CAND0334,32,Bachelor,12.1,Advanced,Software Engineer,8,0.8,103700,High,Docker,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0
CAND0335,33,Master,8.6,Advanced,Software Engineer,7,0.8,112600,High,JavaScript,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
CAND0336,20,Bachelor,1.1,Intermediate,ML Engineer,8,0.6,112800,Medium,"ML, TensorFlow",1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
CAND0337,28,Bachelor,6.0,Advanced,Business Analyst,5,0.6,71900,Medium,"Communication, Power_BI",0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CAND0338,29,Master,5.5,Advanced,ML Engineer,4,0.6,134300,Medium,"TensorFlow, Python",0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CAND0339,24,Bachelor,1.9,Intermediate,Data Engineer,6,0.8,94900,Medium,Spark,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
CAND0340,28,Bachelor,6.8,Advanced,Business Analyst,11,0.8,92000,High,Power_BI,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1
CAND0341,20,High School,0.3,Beginner,Data Analyst,5,0.4,50900,Low,"Data_Viz, Statistics, Power_BI",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
CAND0342,24,High School,4.4,Advanced,BI Developer,3,0.6,50200,Medium,"Power_BI, Excel",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAND0343,24,PhD,1.8,Intermediate,Data Analyst,5,0.6,63300,Medium,"Data_Viz, Power_BI",1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CAND0344,25,Bachelor,4.1,Advanced,Data Scientist,3,0.4,79000,Medium,"ML, Python, SQL",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CAND0345,25,Master,2.9,Intermediate,Data Analyst,8,0.8,90600,Medium,Excel,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
CAND0346,26,Bachelor,1.3,Intermediate,Data Analyst,5,0.2,66100,Low,"Excel, Data_Viz, Statistics",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAND0347,26,Associate,5.3,Advanced,AI Researcher,6,0.8,137900,Medium,Statistics,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
CAND0348,31,Bachelor,12.5,Advanced,Data Engineer,8,0.8,121900,High,SQL,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0
CAND0349,26,Bachelor,2.9,Intermediate,AI Researcher,9,0.8,152900,Medium,Statistics,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1
CAND0350,26,Master,3.7,Advanced,BI Developer,8,0.8,74700,Medium,SQL,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1
CAND0351,25,Bachelor,2.4,Intermediate,AI Researcher,6,0.8,142600,Medium,Statistics,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CAND0352,33,Master,9.4,Advanced,BI Developer,8,0.6,85800,High,"Excel, Data_Viz",1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0
CAND0353,33,PhD,7.5,Advanced,ML Engineer,8,1.0,154600,High,None – Profile Complete,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
CAND0354,31,Associate,4.7,Advanced,Business Analyst,3,0.6,51800,Medium,"SQL, Power_BI",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CAND0355,38,Master,14.6,Advanced,Data Analyst,13,1.0,112500,High,None – Profile Complete,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0
CAND0356,26,Bachelor,4.8,Advanced,Data Analyst,8,0.8,62400,High,Statistics,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0
CAND0357,30,PhD,4.6,Advanced,Business Analyst,7,0.8,83400,High,Power_BI,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
CAND0358,36,Master,10.7,Advanced,ML Engineer,7,0.8,136200,High,TensorFlow,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
CAND0359,31,Bachelor,9.8,Advanced,Data Engineer,9,1.0,121900,High,None – Profile Complete,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0
CAND0360,29,Associate,9.0,Advanced,Data Engineer,7,0.8,119800,High,Python,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
CAND0361,27,PhD,3.8,Advanced,Data Engineer,6,1.0,119000,High,None – Profile Complete,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
CAND0362,25,Bachelor,0.9,Beginner,Software Engineer,7,1.0,95100,High,None – Profile Complete,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0
CAND0363,34,Master,10.0,Advanced,Data Engineer,7,0.8,105900,High,Docker,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
CAND0364,27,Master,4.3,Advanced,Data Scientist,9,1.0,101600,High,None – Profile Complete,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
CAND0365,27,Bachelor,7.7,Advanced,AI Researcher,9,0.6,116800,High,"Deep_Learning, ML",1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0
CAND0366,24,Bachelor,1.6,Intermediate,Business Analyst,2,0.4,54900,Low,"Communication, SQL, Power_BI",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAND0367,22,Associate,1.5,Intermediate,Data Scientist,5,0.6,81800,Medium,"SQL, Statistics",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
CAND0368,28,Master,5.1,Advanced,Data Engineer,8,1.0,127200,High,None – Profile Complete,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0
CAND0369,37,Bachelor,16.3,Advanced,Software Engineer,11,1.0,136600,High,None – Profile Complete,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0
CAND0370,27,Master,1.5,Intermediate,Data Scientist,7,0.6,122500,Medium,"Statistics, Data_Viz",1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
CAND0371,32,Bachelor,8.1,Advanced,ML Engineer,9,0.8,136000,High,ML,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
CAND0372,27,Bachelor,1.8,Intermediate,Data Analyst,5,0.6,61800,Medium,"Data_Viz, Statistics",1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
CAND0373,31,Master,7.0,Advanced,Business Analyst,13,1.0,108500,High,None – Profile Complete,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1
CAND0374,28,Master,4.5,Advanced,BI Developer,6,0.6,73400,Medium,"Power_BI, Excel",1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
CAND0375,28,Bachelor,8.8,Advanced,BI Developer,10,1.0,84500,High,None – Profile Complete,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0
CAND0376,35,Master,11.2,Advanced,Software Engineer,11,0.8,140600,High,Docker,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0
CAND0377,34,Bachelor,10.5,Advanced,Data Analyst,9,1.0,70300,High,None – Profile Complete,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0
CAND0378,28,Master,2.5,Intermediate,Business Analyst,6,0.8,72200,High,SQL,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1
CAND0379,23,Associate,1.5,Intermediate,Business Analyst,2,0.4,49000,Low,"Project_Management, SQL, Power_BI",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAND0380,22,Bachelor,2.2,Intermediate,AI Researcher,4,0.6,122500,Medium,"ML, Statistics",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CAND0381,25,Master,2.0,Intermediate,ML Engineer,10,0.6,116800,Medium,"Deep_Learning, ML",1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0
CAND0382,31,Associate,7.5,Advanced,BI Developer,6,0.6,59500,Medium,"Tableau, Excel",0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
CAND0383,33,Associate,10.0,Advanced,Data Analyst,4,0.6,62600,High,"SQL, Data_Viz",0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
CAND0384,27,Bachelor,3.1,Advanced,Business Analyst,4,0.2,69900,Low,"Excel, Project_Management, SQL",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
CAND0385,28,Master,4.9,Advanced,Business Analyst,8,1.0,80500,High,None – Profile Complete,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
CAND0386,32,Master,6.1,Advanced,Data Analyst,8,0.6,82300,Medium,"SQL, Excel",1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0
CAND0387,27,Associate,2.3,Intermediate,Data Engineer,5,0.4,87900,Low,"Spark, Cloud_AWS, Docker",1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAND0388,28,Master,4.0,Advanced,AI Researcher,7,0.8,145100,High,Python,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
CAND0389,24,Bachelor,2.6,Intermediate,ML Engineer,7,0.8,134400,Medium,TensorFlow,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
CAND0390,27,PhD,3.2,Advanced,Software Engineer,8,0.6,95000,Medium,"Cloud_AWS, JavaScript",1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
CAND0391,26,Master,2.5,Intermediate,Data Analyst,7,0.8,68500,Medium,Data_Viz,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1
CAND0392,27,Master,4.6,Advanced,ML Engineer,6,0.4,117400,Medium,"ML, TensorFlow, Docker",1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
CAND0393,28,PhD,3.6,Advanced,Data Scientist,5,0.6,93800,Medium,"Python, Statistics",0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CAND0394,30,Bachelor,9.1,Advanced,Software Engineer,9,0.8,106600,High,Docker,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0
CAND0395,26,PhD,2.2,Intermediate,ML Engineer,8,0.8,132600,Medium,Deep_Learning,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0
CAND0396,29,PhD,6.6,Advanced,Data Analyst,5,0.4,79600,Medium,"Data_Viz, Statistics, Power_BI",1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CAND0397,36,Master,13.6,Advanced,Business Analyst,11,0.8,88400,High,SQL,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
CAND0398,25,Associate,2.3,Intermediate,ML Engineer,7,0.8,120200,Medium,TensorFlow,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
CAND0399,24,Associate,2.6,Intermediate,BI Developer,8,0.8,69900,Medium,Excel,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
CAND0400,30,PhD,6.0,Advanced,Software Engineer,9,1.0,109100,High,None – Profile Complete,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0
CAND0401,26,Master,1.2,Intermediate,ML Engineer,4,0.8,120500,Medium,Deep_Learning,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
CAND0402,26,Master,1.7,Intermediate,Data Scientist,7,0.8,112600,Medium,Python,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
CAND0403,23,High School,2.2,Intermediate,Data Scientist,1,0.2,68500,Low,"ML, SQL, Statistics",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAND0404,25,Associate,3.7,Advanced,Data Scientist,7,1.0,105000,Medium,None – Profile Complete,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CAND0405,31,Master,8.7,Advanced,Data Analyst,9,0.8,88800,High,SQL,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0
CAND0406,31,Bachelor,7.0,Advanced,Data Engineer,10,1.0,109900,High,None – Profile Complete,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0
CAND0407,32,Master,9.0,Advanced,ML Engineer,7,0.6,128200,High,"Deep_Learning, ML",1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
CAND0408,24,Bachelor,4.5,Advanced,Data Analyst,3,0.4,60900,Medium,"Excel, Data_Viz, Statistics",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CAND0409,22,Bachelor,1.5,Intermediate,Data Scientist,6,0.6,100100,Medium,"Python, Data_Viz",0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
CAND0410,25,Bachelor,0.9,Beginner,Software Engineer,7,0.8,112100,Medium,Docker,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
CAND0411,21,Bachelor,1.1,Intermediate,Data Scientist,6,1.0,86400,High,None – Profile Complete,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
CAND0412,27,Bachelor,1.8,Intermediate,BI Developer,6,0.6,73700,Medium,"Tableau, Data_Viz",0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
CAND0413,25,Master,1.8,Intermediate,Data Scientist,8,0.8,104700,Medium,Python,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
CAND0414,24,Bachelor,1.0,Intermediate,AI Researcher,6,0.6,112400,Medium,"ML, NLP",1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
CAND0415,23,Bachelor,0.9,Beginner,ML Engineer,4,0.2,110700,Low,"Deep_Learning, TensorFlow, Docker",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CAND0416,34,Associate,12.9,Advanced,Data Analyst,6,0.6,71700,Medium,"Data_Viz, Power_BI",0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
CAND0417,32,Master,8.2,Advanced,AI Researcher,13,0.8,154300,High,NLP,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1
CAND0418,22,Bachelor,1.5,Intermediate,BI Developer,7,0.6,75800,Medium,"SQL, Excel",0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1
CAND0419,29,Master,8.4,Advanced,Data Scientist,7,0.6,104400,High,"ML, SQL",1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
CAND0420,23,Associate,2.1,Intermediate,Data Analyst,6,0.4,64900,Low,"Data_Viz, Statistics, Power_BI",0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
CAND0421,28,Master,1.8,Intermediate,Data Analyst,7,0.6,61800,Medium,"Data_Viz, Statistics",0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1
CAND0422,34,PhD,10.1,Advanced,ML Engineer,8,1.0,164300,High,None – Profile Complete,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
CAND0423,25,Master,2.1,Intermediate,BI Developer,8,0.8,68200,High,Tableau,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
CAND0424,34,Bachelor,14.1,Advanced,Business Analyst,8,0.6,88300,High,"Excel, SQL",0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1
CAND0425,32,Bachelor,9.0,Advanced,Data Scientist,10,1.0,116400,High,None – Profile Complete,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
CAND0426,31,Bachelor,9.2,Advanced,Data Analyst,6,0.8,58900,High,Excel,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
CAND0427,29,Bachelor,8.8,Advanced,Data Analyst,8,0.6,76500,Medium,"Excel, Data_Viz",1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0
CAND0428,26,Master,3.2,Advanced,Data Scientist,7,0.6,89900,High,"ML, Statistics",1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
CAND0429,31,Bachelor,8.8,Advanced,AI Researcher,6,0.8,136700,High,Python,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
CAND0430,37,Bachelor,13.3,Advanced,ML Engineer,6,0.4,113800,Medium,"ML, TensorFlow, Docker",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
CAND0431,28,Master,3.5,Advanced,Software Engineer,6,0.8,87600,High,JavaScript,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
CAND0432,23,High School,2.6,Intermediate,Software Engineer,3,0.4,72200,Low,"Docker, Python, JavaScript",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAND0433,24,Master,1.8,Intermediate,Data Analyst,7,0.6,78500,Medium,"Data_Viz, Statistics",0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
CAND0434,37,Bachelor,13.4,Advanced,AI Researcher,6,0.8,139100,High,Deep_Learning,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
CAND0435,24,Bachelor,0.9,Beginner,Data Analyst,7,1.0,61500,Medium,None – Profile Complete,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
CAND0436,31,Master,7.1,Advanced,BI Developer,7,1.0,77600,High,None – Profile Complete,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
CAND0437,28,Master,5.0,Advanced,Business Analyst,5,0.4,62300,Medium,"Excel, Project_Management, SQL",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
CAND0438,22,Bachelor,1.1,Intermediate,AI Researcher,5,0.8,121000,Medium,Deep_Learning,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
CAND0439,34,Master,13.0,Advanced,Software Engineer,8,1.0,106000,High,None – Profile Complete,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0
CAND0440,28,Master,6.1,Advanced,Data Scientist,4,0.4,92600,Medium,"ML, Statistics, Data_Viz",1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAND0441,26,Bachelor,2.1,Intermediate,Data Engineer,6,0.6,104300,Medium,"Docker, SQL",1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0
CAND0442,24,Bachelor,4.9,Advanced,AI Researcher,5,0.6,138300,Medium,"Python, Statistics",0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
CAND0443,23,Bachelor,5.0,Advanced,BI Developer,9,0.8,77600,High,Tableau,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
CAND0444,28,Associate,5.0,Advanced,AI Researcher,7,0.6,128800,Medium,"Deep_Learning, Python",0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1
CAND0445,33,Master,7.7,Advanced,Data Scientist,7,0.8,109600,High,Data_Viz,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
CAND0446,25,Bachelor,3.5,Advanced,Data Engineer,6,0.4,111800,Low,"Spark, Docker, Python",0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
CAND0447,24,Master,1.4,Intermediate,Software Engineer,8,0.8,102000,Medium,Cloud_AWS,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1
CAND0448,22,High School,1.3,Intermediate,AI Researcher,5,0.4,98300,Low,"Deep_Learning, NLP, Python",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
CAND0449,26,Master,1.2,Intermediate,Business Analyst,6,0.6,71700,Medium,"Project_Management, SQL",0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
CAND0450,24,Bachelor,2.1,Intermediate,AI Researcher,8,0.6,126900,Medium,"ML, Python",0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1
CAND0451,35,Master,10.1,Advanced,AI Researcher,7,1.0,148700,High,None – Profile Complete,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
CAND0452,26,Associate,5.0,Advanced,Business Analyst,7,0.6,55600,Medium,"Excel, Power_BI",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1
CAND0453,31,Master,6.1,Advanced,Data Engineer,6,0.4,102200,Medium,"Spark, Cloud_AWS, Docker",1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CAND0454,24,Bachelor,1.2,Intermediate,Business Analyst,5,0.6,66100,Medium,"Project_Management, Power_BI",0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CAND0455,22,High School,1.8,Intermediate,Business Analyst,3,0.6,46800,Low,"Excel, Project_Management",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
